date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
13/06/2014 0:00,459950.0,3,1.75,1850.0,6869.0,1.0,0,2,5,1100,750,1919.0,1934,2221 SW 154th St,Burien,WA 98166,USA
13/06/2014 0:00,325000.0,3,2.5,2070.0,8337.0,2.0,0,0,3,2070,0,1997.0,0,26300-26398 124th Ave SE,Kent,WA 98030,USA
13/06/2014 0:00,513000.0,4,2.75,2020.0,7070.0,1.0,0,0,5,1010,1010,1958.0,0,9226 36th Ave SW,Seattle,WA 98126,USA
13/06/2014 0:00,475000.0,3,2.25,1580.0,12177.0,1.0,0,0,3,1200,380,1981.0,2013,22013 NE 18th St,Sammamish,WA 98074,USA
13/06/2014 0:00,419000.0,4,2.5,2690.0,7947.0,2.0,0,0,3,2690,0,1993.0,0,14114 SE 198th St,Renton,WA 98058,USA
13/06/2014 0:00,760000.0,4,2.5,2420.0,10285.0,1.0,0,4,3,1700,720,1958.0,2004,12849 Shorecrest Dr SW,Burien,WA 98146,USA
13/06/2014 0:00,1120000.0,5,1.5,2540.0,6660.0,2.0,0,3,4,2340,200,1954.0,1979,9827 47th Ave SW,Seattle,WA 98136,USA
13/06/2014 0:00,129000.0,2,1.0,1150.0,30184.0,1.0,0,0,3,1150,0,1950.0,2005,17029 106th Ave SE,Renton,WA 98055,USA
13/06/2014 0:00,725000.0,5,2.5,3210.0,12000.0,1.0,0,0,4,1830,1380,1968.0,0,14404 NE 11th Pl,Bellevue,WA 98007,USA
13/06/2014 0:00,580000.0,3,2.5,2040.0,4627.0,2.0,0,0,3,2040,0,1992.0,0,17422 NE 28th St,Redmond,WA 98052,USA
13/06/2014 0:00,385000.0,3,2.25,1920.0,4833.0,1.0,0,0,4,1060,860,1921.0,0,10559 Evanston Ave N,Seattle,WA 98133,USA
13/06/2014 0:00,265000.0,4,1.75,1900.0,10588.0,1.0,0,0,5,1900,0,1958.0,0,1310 22nd St SE,Auburn,WA 98002,USA
13/06/2014 0:00,1735000.0,3,2.5,4310.0,32093.0,1.5,0,4,5,2510,1800,1982.0,0,18401 17th Ave NW,Shoreline,WA 98177,USA
13/06/2014 0:00,330000.0,3,2.5,1070.0,1155.0,2.0,0,0,3,720,350,2005.0,0,4536 42nd Ave SW,Seattle,WA 98116,USA
13/06/2014 0:00,665000.0,4,2.5,2790.0,43091.0,2.0,0,0,4,2790,0,1989.0,0,20324 194th Pl NE,Woodinville,WA 98077,USA
13/06/2014 0:00,799000.0,3,2.5,2860.0,4442.0,2.0,0,0,3,2860,0,2000.0,0,4432 30th Ave W,Seattle,WA 98199,USA
13/06/2014 0:00,589000.0,3,2.0,2250.0,8800.0,1.0,0,0,4,1250,1000,1925.0,1968,3406 60th Ave SW,Seattle,WA 98116,USA
13/06/2014 0:00,1695000.0,2,2.25,3170.0,3000.0,2.0,0,2,5,1990,1180,1900.0,0,308 Prospect St,Seattle,WA 98109,USA
13/06/2014 0:00,538000.0,3,1.0,1460.0,7200.0,1.0,0,0,3,1260,200,1906.0,2014,8018 Wallingford Ave N,Seattle,WA 98103,USA
13/06/2014 0:00,530100.0,3,1.0,1540.0,3399.0,1.5,0,0,3,1200,340,1926.0,2003,123 NW 78th St,Seattle,WA 98117,USA
13/06/2014 0:00,718500.0,3,2.0,2910.0,6600.0,2.0,0,0,4,1920,990,1900.0,1988,3959 S Ferdinand St,Seattle,WA 98118,USA
13/06/2014 0:00,299000.0,3,1.75,1180.0,13927.0,1.0,0,0,5,1180,0,1962.0,0,18438 SE 135th St,Renton,WA 98059,USA
13/06/2014 0:00,556000.0,3,1.75,1640.0,7437.0,1.0,0,0,3,1090,550,1948.0,1994,7736 38th Ave SW,Seattle,WA 98126,USA
13/06/2014 0:00,171000.0,4,2.0,1520.0,19672.0,1.0,0,0,3,1020,500,1920.0,1979,15014 42nd Ave S,Tukwila,WA 98188,USA
13/06/2014 0:00,540000.0,5,3.0,3610.0,9775.0,2.0,0,0,3,3610,0,2003.0,0,24760 SE 276th Pl,Maple Valley,WA 98038,USA
13/06/2014 0:00,250000.0,3,2.25,1400.0,3814.0,2.0,0,0,3,1400,0,2012.0,1912,19521 SE 271st Pl,Covington,WA 98042,USA
13/06/2014 0:00,795000.0,4,3.5,3200.0,3250.0,2.0,0,0,3,2670,530,2007.0,0,2500 22nd Ct NE,Issaquah,WA 98029,USA
13/06/2014 0:00,575000.0,3,3.0,1384.0,1287.0,2.0,0,0,3,1144,240,2006.0,0,1128 10th Ave E,Seattle,WA 98102,USA
13/06/2014 0:00,379500.0,3,2.25,1410.0,1287.0,2.0,0,0,3,1290,120,2005.0,0,2082 NW Boulder Way Dr,Issaquah,WA 98027,USA
13/06/2014 0:00,385000.0,4,2.5,2050.0,5276.0,2.0,0,0,3,2050,0,2006.0,0,5115 NE 5th Pl,Renton,WA 98059,USA
13/06/2014 0:00,415500.0,4,2.5,1750.0,4779.0,2.0,0,0,3,1750,0,2009.0,0,8019 NE 183rd St,Kenmore,WA 98028,USA
14/06/2014 0:00,397500.0,3,2.0,1510.0,6710.0,1.0,0,0,3,1070,440,1972.0,2002,9325 NE 133rd St,Kirkland,WA 98034,USA
14/06/2014 0:00,530000.0,3,2.5,1930.0,7214.0,2.0,0,0,3,1930,0,2005.0,0,1901 NE 125th St,Seattle,WA 98125,USA
14/06/2014 0:00,883000.0,4,2.5,2960.0,41656.0,2.0,0,0,3,2960,0,1985.0,0,14369 155th Ave NE,Woodinville,WA 98072,USA
14/06/2014 0:00,850000.0,5,2.75,2920.0,11880.0,1.0,0,0,5,1660,1260,1968.0,0,1498 Hillside Dr SE,Issaquah,WA 98027,USA
14/06/2014 0:00,496752.0,2,1.0,1980.0,5000.0,1.0,0,0,4,1090,890,1923.0,0,1908 29th Ave S,Seattle,WA 98144,USA
14/06/2014 0:00,330000.0,3,1.75,1430.0,8865.0,1.0,0,0,3,1430,0,1950.0,2005,2704 NE 144th St,Seattle,WA 98125,USA
14/06/2014 0:00,735000.0,4,2.75,2450.0,4187.0,2.0,0,2,3,2450,0,2010.0,0,1750 10th Ave NE,Issaquah,WA 98029,USA
14/06/2014 0:00,525000.0,4,2.75,2360.0,4924.0,2.0,0,0,3,2360,0,2008.0,0,20012 79th Ave NE,Kenmore,WA 98028,USA
15/06/2014 0:00,269950.0,3,2.5,1890.0,4838.0,2.0,0,0,3,1730,160,2002.0,0,4295 S 137th St,Tukwila,WA 98168,USA
15/06/2014 0:00,650000.0,3,1.75,2140.0,9484.0,1.0,0,0,3,1290,850,1953.0,0,1411 112th Ave NE,Bellevue,WA 98004,USA
15/06/2014 0:00,520500.0,3,2.0,1900.0,8100.0,1.0,0,0,4,950,950,1940.0,2001,834 NE 97th St,Seattle,WA 98115,USA
15/06/2014 0:00,652500.0,4,2.5,2700.0,9122.0,2.0,0,0,3,2700,0,1990.0,2009,25956 SE 37th Way,Issaquah,WA 98029,USA
15/06/2014 0:00,506000.0,5,3.0,2430.0,8000.0,1.0,0,0,4,1370,1060,1957.0,2001,16437 SE 8th St,Bellevue,WA 98008,USA
15/06/2014 0:00,416000.0,3,1.0,1110.0,12150.0,1.0,0,0,4,1110,0,1957.0,2001,717 164th Ave SE,Bellevue,WA 98008,USA
16/06/2014 0:00,500000.0,4,2.75,2280.0,15347.0,1.0,0,0,5,2280,0,1960.0,0,9007 132nd Pl SE,Newcastle,WA 98059,USA
16/06/2014 0:00,460000.0,3,1.75,1550.0,4708.0,1.0,0,0,4,860,690,1949.0,1985,6503 39th Ave NE,Seattle,WA 98115,USA
16/06/2014 0:00,371025.0,3,2.0,1530.0,8925.0,1.0,0,0,3,1530,0,1977.0,2004,10536 NE 148th Ct,Bothell,WA 98011,USA
16/06/2014 0:00,576000.0,4,2.5,2440.0,28405.0,2.0,0,0,3,2440,0,2002.0,0,15125 78th Ave NE,Kenmore,WA 98028,USA
16/06/2014 0:00,353500.0,4,2.25,1760.0,9602.0,2.0,0,0,3,1760,0,1987.0,2000,13738 SE 199th Pl,Renton,WA 98058,USA
16/06/2014 0:00,1735000.0,4,2.25,3040.0,5000.0,2.0,0,3,4,2080,960,1926.0,1993,3907 47th Ave NE,Seattle,WA 98105,USA
16/06/2014 0:00,183000.0,3,1.75,1070.0,8100.0,1.0,0,0,4,1070,0,1957.0,2001,704 26th St SE,Auburn,WA 98002,USA
16/06/2014 0:00,763101.0,3,1.75,1990.0,5560.0,1.0,0,0,4,1100,890,1939.0,1989,4811-4815 38th Ave NE,Seattle,WA 98105,USA
16/06/2014 0:00,460000.0,2,1.5,1090.0,4000.0,1.0,0,0,3,970,120,1951.0,1994,2646 48th Ave SW,Seattle,WA 98116,USA
16/06/2014 0:00,825000.0,4,1.5,1890.0,6938.0,1.5,0,0,3,1890,0,1919.0,2001,1529 45th Ave SW,Seattle,WA 98116,USA
16/06/2014 0:00,265000.0,3,1.0,1000.0,9150.0,1.0,0,0,3,1000,0,1969.0,2010,16206 SE 134th St,Renton,WA 98059,USA
16/06/2014 0:00,295000.0,3,1.75,1770.0,8235.0,1.0,0,0,3,1030,740,1960.0,2012,455 S 190th St,Burien,WA 98148,USA
16/06/2014 0:00,418000.0,4,3.0,2360.0,6250.0,1.0,0,2,3,1460,900,1960.0,2012,9957 Rainier Ave S,Seattle,WA 98118,USA
16/06/2014 0:00,554000.0,3,3.5,3380.0,108900.0,2.0,0,0,3,2700,680,1999.0,0,19000 196th Ave SE,Renton,WA 98058,USA
16/06/2014 0:00,534500.0,3,2.5,1700.0,3150.0,2.0,0,0,3,1700,0,2005.0,0,2493 NE Laurel Crest Ln,Issaquah,WA 98029,USA
16/06/2014 0:00,690000.0,2,1.75,1600.0,4000.0,1.0,0,0,5,850,750,1918.0,0,2505 E Calhoun St,Seattle,WA 98112,USA
16/06/2014 0:00,530000.0,4,2.5,2050.0,6360.0,2.0,0,0,3,2050,0,1988.0,2000,24610 SE 45th Way,Issaquah,WA 98029,USA
16/06/2014 0:00,357186.0,2,1.75,1210.0,1040.0,2.0,0,0,3,1210,0,2014.0,0,2520 Mulberry Walk NE,Issaquah,WA 98029,USA
16/06/2014 0:00,300000.0,5,3.0,1940.0,6355.0,1.0,0,0,3,1200,740,2007.0,0,11720 8th Ave S,Seattle,WA 98168,USA
16/06/2014 0:00,304000.0,4,2.0,1810.0,8750.0,1.0,0,0,2,1110,700,1967.0,0,12727 SE 191st Pl,Renton,WA 98058,USA
16/06/2014 0:00,385000.0,4,1.75,1690.0,4080.0,1.0,0,0,4,870,820,1984.0,0,3405 35th Ave S,Seattle,WA 98144,USA
16/06/2014 0:00,415000.0,4,2.0,1800.0,2970.0,1.0,0,0,4,1000,800,1923.0,0,7502 15th Ave NE,Seattle,WA 98115,USA
16/06/2014 0:00,963000.0,4,3.5,3280.0,6603.0,2.0,0,0,3,3280,0,2007.0,0,16030 SE 45th Pl,Bellevue,WA 98006,USA
16/06/2014 0:00,792500.0,4,2.5,4290.0,175421.0,2.0,0,0,3,4290,0,2004.0,2003,26735 SE 271st St,Ravensdale,WA 98051,USA
16/06/2014 0:00,309212.0,3,1.75,1150.0,9600.0,1.0,0,0,3,1150,0,1979.0,2014,42511 SE 175th Pl,North Bend,WA 98045,USA
16/06/2014 0:00,235000.0,2,1.5,880.0,1805.0,2.0,0,0,3,880,0,1999.0,0,10546 Stone Ave N,Seattle,WA 98133,USA
16/06/2014 0:00,667000.0,3,1.5,1720.0,8100.0,2.0,0,0,3,1720,0,1907.0,1983,3239 NW 64th St,Seattle,WA 98107,USA
16/06/2014 0:00,470000.0,3,1.5,1510.0,8000.0,1.0,0,0,4,1510,0,1956.0,0,2559 155th Ave SE,Bellevue,WA 98007,USA
16/06/2014 0:00,375000.0,4,2.0,1240.0,3000.0,1.0,0,0,3,1040,200,1908.0,1988,549 27th Ave,Seattle,WA 98122,USA
16/06/2014 0:00,410000.0,4,2.0,1580.0,9581.0,1.0,0,0,3,1580,0,1953.0,0,10221 132nd Ave NE,Kirkland,WA 98033,USA
16/06/2014 0:00,566000.0,4,2.25,2170.0,7737.0,2.0,0,0,3,2170,0,1987.0,2000,23238 NE 29th Ct,Sammamish,WA 98074,USA
16/06/2014 0:00,680000.0,4,2.75,2500.0,4950.0,2.0,0,0,3,2500,0,2010.0,0,11000 243rd Ave NE,Redmond,WA 98053,USA
16/06/2014 0:00,332000.0,1,1.0,960.0,2640.0,1.0,0,0,3,760,200,1908.0,1988,2919 E Harrison St,Seattle,WA 98112,USA
16/06/2014 0:00,902000.0,4,2.5,3030.0,8507.0,2.0,0,0,3,3030,0,2003.0,0,6909 123rd Ave NE,Kirkland,WA 98033,USA
16/06/2014 0:00,500000.0,3,1.75,1540.0,10800.0,1.0,0,0,5,770,770,1947.0,0,3718 88th Ave SE,Mercer Island,WA 98040,USA
16/06/2014 0:00,445000.0,3,1.75,1890.0,32340.0,1.5,0,3,3,1890,0,1976.0,0,21236 Tramp Harbor Rd SW,Vashon,WA 98070,USA
16/06/2014 0:00,825000.0,4,2.5,2810.0,9800.0,1.0,0,0,4,1710,1100,1973.0,0,14312 SE 45th St,Bellevue,WA 98006,USA
16/06/2014 0:00,1095000.0,4,4.0,3530.0,8400.0,2.0,0,0,5,2630,900,1958.0,0,2420 30th Ave W,Seattle,WA 98199,USA
16/06/2014 0:00,277000.0,3,1.0,1100.0,8536.0,1.0,0,0,4,1100,0,1957.0,2001,9615 58th Ave S,Seattle,WA 98118,USA
16/06/2014 0:00,545000.0,3,2.5,1940.0,9775.0,1.0,0,2,3,1440,500,1975.0,0,12710 89th Pl NE,Kirkland,WA 98034,USA
16/06/2014 0:00,435000.0,3,2.5,2300.0,9521.0,2.0,0,0,3,2300,0,2003.0,0,16023 271st Pl NE,Duvall,WA 98019,USA
16/06/2014 0:00,638000.0,3,2.5,2110.0,3600.0,2.0,0,0,3,2110,0,2005.0,0,6533 193rd Pl NE,Redmond,WA 98052,USA
16/06/2014 0:00,418000.0,4,1.5,1220.0,10580.0,1.0,0,0,3,1220,0,1965.0,1993,1212 168th Ave NE,Bellevue,WA 98008,USA
16/06/2014 0:00,499000.0,3,1.75,1750.0,12325.0,1.0,0,0,4,1470,280,1968.0,0,16618 NE 91st St,Redmond,WA 98052,USA
16/06/2014 0:00,150000.0,3,1.5,1230.0,8056.0,1.0,0,0,4,1230,0,1949.0,1985,1432 S 129th St,Burien,WA 98168,USA
16/06/2014 0:00,759950.0,3,2.5,3100.0,23790.0,2.0,0,0,3,3100,0,2002.0,0,2328 246th Ave SE,Sammamish,WA 98075,USA
16/06/2014 0:00,427000.0,3,2.5,1830.0,65340.0,1.0,0,0,3,1520,310,1991.0,0,44218 SE 161st Pl,North Bend,WA 98045,USA
16/06/2014 0:00,632500.0,5,2.5,2640.0,7096.0,2.0,0,0,3,2640,0,2003.0,0,9181 226th Pl NE,Redmond,WA 98053,USA
16/06/2014 0:00,660000.0,6,1.75,1840.0,2774.0,1.0,0,0,3,1060,780,1900.0,2005,220 17th Ave,Seattle,WA 98122,USA
16/06/2014 0:00,862000.0,4,2.5,3190.0,14565.0,2.0,0,0,3,3190,0,1990.0,2009,12623 198th Dr NE,Woodinville,WA 98077,USA
16/06/2014 0:00,524000.0,2,1.0,1120.0,2000.0,1.5,0,0,3,1120,0,1910.0,2006,159 Fulton St,Seattle,WA 98109,USA
16/06/2014 0:00,470000.0,3,1.5,1760.0,6723.0,1.0,0,0,3,1160,600,1958.0,2004,5624 Wilson Ave S,Seattle,WA 98118,USA
16/06/2014 0:00,385000.0,3,2.0,1590.0,9912.0,2.0,0,0,3,1590,0,2000.0,0,7612 SW 258th Ct,Vashon,WA 98070,USA
16/06/2014 0:00,575000.0,4,2.5,2120.0,9603.0,2.0,0,0,3,2120,0,1985.0,0,460 Indigo Pl NW,Issaquah,WA 98027,USA
16/06/2014 0:00,220000.0,4,2.5,2240.0,9826.0,1.0,0,0,4,1370,870,1988.0,0,2410 SW 323rd St,Federal Way,WA 98023,USA
16/06/2014 0:00,460000.0,2,1.0,890.0,2100.0,1.0,0,0,4,760,130,1919.0,1985,4008 2nd Ave NW,Seattle,WA 98107,USA
16/06/2014 0:00,1712500.0,3,3.25,2940.0,5432.0,3.0,0,3,4,2440,500,1978.0,2000,150 Highland Dr,Seattle,WA 98109,USA
16/06/2014 0:00,175000.0,3,1.5,1220.0,7300.0,1.0,0,0,3,1220,0,1973.0,2013,4342 S 299th St,Auburn,WA 98001,USA
16/06/2014 0:00,465000.0,3,2.25,2670.0,7500.0,1.0,0,0,4,1640,1030,1966.0,0,15800-15898 15th Ave SW,Burien,WA 98166,USA
16/06/2014 0:00,552000.0,3,1.0,1120.0,2300.0,1.0,0,0,4,820,300,1912.0,1989,7002 22nd Ave NW,Seattle,WA 98117,USA
16/06/2014 0:00,565000.0,4,2.75,3130.0,139392.0,2.0,0,0,4,3130,0,1981.0,0,27705 114th Ave SE,Kent,WA 98030,USA
16/06/2014 0:00,518000.0,4,2.5,1740.0,7500.0,1.0,0,0,4,1220,520,1976.0,1992,10342 162nd Pl NE,Redmond,WA 98052,USA
16/06/2014 0:00,899950.0,4,3.5,3290.0,5414.0,2.0,0,1,3,2360,930,2006.0,0,11672 91st Pl NE,Kirkland,WA 98034,USA
16/06/2014 0:00,373000.0,3,1.0,1770.0,5720.0,1.5,0,0,4,1140,630,1926.0,1993,5232 36th Ave SW,Seattle,WA 98126,USA
16/06/2014 0:00,385000.0,4,2.5,2960.0,5054.0,2.0,0,0,3,2960,0,2006.0,0,26920 229th Pl SE,Maple Valley,WA 98038,USA
16/06/2014 0:00,245000.0,2,1.0,1200.0,4880.0,1.0,0,0,3,980,220,1943.0,2002,8421 8th Ave SW,Seattle,WA 98106,USA
16/06/2014 0:00,375000.0,4,2.0,2400.0,6000.0,2.0,0,0,3,2400,0,1913.0,1945,9801-9999 NE 183rd St,Bothell,WA 98011,USA
16/06/2014 0:00,699850.0,4,3.5,2690.0,6164.0,2.0,0,0,3,2690,0,2002.0,0,1010 274th Way SE,Sammamish,WA 98075,USA
16/06/2014 0:00,450000.0,6,2.25,3550.0,11780.0,1.0,0,0,4,2960,590,1948.0,0,12722 15th Ave NE,Seattle,WA 98125,USA
16/06/2014 0:00,455000.0,2,1.5,1310.0,12196.0,1.5,0,0,3,1310,0,1970.0,2014,16326 NE 43rd Ct,Redmond,WA 98052,USA
16/06/2014 0:00,650000.0,4,2.75,2610.0,4160.0,3.0,0,0,5,1910,700,1910.0,0,118 N 84th St,Seattle,WA 98103,USA
16/06/2014 0:00,378000.0,5,2.5,2760.0,8015.0,1.0,0,0,4,1600,1160,1960.0,2001,13327 30th Ave NE,Seattle,WA 98125,USA
16/06/2014 0:00,220000.0,3,2.0,1410.0,7998.0,1.0,0,0,4,1410,0,1940.0,2001,11851 44th Pl S,Tukwila,WA 98178,USA
16/06/2014 0:00,285500.0,4,1.75,1960.0,7950.0,1.0,0,0,4,1960,0,1967.0,0,32500-32514 35th Ave SW,Federal Way,WA 98023,USA
16/06/2014 0:00,340000.0,3,2.5,1212.0,1174.0,3.0,0,0,3,1212,0,2004.0,2003,11716 16th Ave NE,Seattle,WA 98125,USA
16/06/2014 0:00,921000.0,4,1.5,2220.0,9496.0,1.0,0,0,4,1490,730,1954.0,1979,1431 102nd Ave NE,Bellevue,WA 98004,USA
16/06/2014 0:00,375000.0,4,2.5,2040.0,109336.0,1.5,0,0,4,2040,0,1973.0,0,20404 289th Ave SE,Maple Valley,WA 98038,USA
16/06/2014 0:00,999000.0,4,2.75,2800.0,19168.0,2.0,0,0,3,2800,0,1992.0,0,2010 227th Ave SE,Sammamish,WA 98075,USA
16/06/2014 0:00,335000.0,3,1.5,2040.0,6000.0,1.0,0,0,3,1340,700,1957.0,2000,9055 37th Ave S,Seattle,WA 98118,USA
16/06/2014 0:00,1920000.0,4,2.5,3070.0,34412.0,1.0,0,3,4,2070,1000,1950.0,1983,3257 Evergreen Point Rd,Medina,WA 98039,USA
16/06/2014 0:00,385000.0,2,1.0,830.0,26329.0,1.0,1,3,4,830,0,1928.0,0,7310 SW Maury Park Rd,Vashon,WA 98070,USA
16/06/2014 0:00,850000.0,4,3.5,4140.0,7089.0,2.0,0,0,3,3160,980,2003.0,0,11721 106th Ave NE,Kirkland,WA 98034,USA
16/06/2014 0:00,429000.0,5,2.5,2340.0,4500.0,2.0,0,0,3,2340,0,2009.0,0,526 Elma Pl NE,Renton,WA 98059,USA
16/06/2014 0:00,523950.0,3,2.25,1420.0,1282.0,3.0,0,0,3,1420,0,2006.0,0,3817-3821 Whitman Ave N,Seattle,WA 98103,USA
16/06/2014 0:00,798800.0,3,2.75,2670.0,3738.0,1.0,0,0,3,1720,950,2013.0,1923,1009-1225 N 41st Pl,Renton,WA 98056,USA
16/06/2014 0:00,284000.0,3,2.5,1880.0,6008.0,2.0,0,0,3,1880,0,2009.0,0,29700 217th Pl SE,Kent,WA 98042,USA
16/06/2014 0:00,852880.0,4,3.25,3450.0,6184.0,2.0,0,0,3,3450,0,2014.0,0,120 214th Pl SE,Sammamish,WA 98074,USA
16/06/2014 0:00,320000.0,3,2.25,1200.0,1400.0,3.0,0,0,3,1200,0,2005.0,0,10401 Holman Rd NW,Seattle,WA 98133,USA
16/06/2014 0:00,749995.0,4,3.25,3430.0,9870.0,2.0,0,0,3,3430,0,2014.0,0,20417 126th Ave NE,Bothell,WA 98011,USA
16/06/2014 0:00,468500.0,3,2.5,1350.0,1186.0,2.0,0,0,3,1120,230,2007.0,0,6724 Alonzo Ave NW,Seattle,WA 98117,USA
16/06/2014 0:00,492500.0,5,2.5,2570.0,9962.0,2.0,0,0,3,2570,0,2006.0,0,14206 284th Pl NE,Duvall,WA 98019,USA
16/06/2014 0:00,685000.0,4,3.5,2840.0,4637.0,3.0,0,0,3,2840,0,2008.0,0,546 NE 103rd St,Seattle,WA 98125,USA
16/06/2014 0:00,542525.0,4,2.5,2650.0,5600.0,2.0,0,0,3,2650,0,2014.0,0,13516 164th Ave SE,Renton,WA 98059,USA
16/06/2014 0:00,435000.0,3,2.0,1980.0,2674.0,3.0,0,0,3,1980,0,2007.0,0,5451 Fauntleroy Way SW,Seattle,WA 98136,USA
17/06/2014 0:00,242000.0,3,1.75,1280.0,7524.0,1.5,0,0,4,1280,0,1988.0,0,11431 SE 229th St,Kent,WA 98031,USA
17/06/2014 0:00,325000.0,4,2.5,2610.0,7091.0,2.0,0,0,3,2610,0,1987.0,2000,33439 11th Pl SW,Federal Way,WA 98023,USA
17/06/2014 0:00,837700.0,5,2.75,3010.0,12611.0,2.0,0,0,3,3010,0,1994.0,0,10717 179th Ct NE,Redmond,WA 98052,USA
17/06/2014 0:00,210000.0,1,1.0,930.0,7129.0,1.0,0,0,3,930,0,1948.0,1994,2126 N 130th St,Seattle,WA 98133,USA
17/06/2014 0:00,187500.0,3,1.5,1180.0,7000.0,1.0,0,0,4,1180,0,1977.0,0,34016 33rd Ave SW,Federal Way,WA 98023,USA
17/06/2014 0:00,560000.0,5,1.0,1710.0,9100.0,1.5,0,0,4,1320,390,1926.0,1993,7226 36th Ave SW,Seattle,WA 98126,USA
17/06/2014 0:00,272000.0,3,2.0,1380.0,7476.0,1.0,0,0,3,1380,0,1989.0,0,5002 S 299th Pl,Auburn,WA 98001,USA
17/06/2014 0:00,235000.0,3,1.75,1190.0,7280.0,1.0,0,0,4,1190,0,1968.0,0,11234 SE 320th Pl,Auburn,WA 98092,USA
17/06/2014 0:00,259000.0,3,2.0,1870.0,5909.0,1.0,0,0,3,1270,600,1986.0,0,11834 SE 263rd Ct,Kent,WA 98030,USA
17/06/2014 0:00,866059.0,5,3.5,3130.0,4797.0,2.0,0,0,3,2570,560,2014.0,0,15845 SE 44th Ct,Bellevue,WA 98006,USA
17/06/2014 0:00,473000.0,2,1.0,900.0,5100.0,1.0,0,0,4,900,0,1909.0,1989,7029 16th Ave NW,Seattle,WA 98117,USA
17/06/2014 0:00,405000.0,3,1.5,1880.0,7400.0,1.0,0,0,3,1480,400,1968.0,1997,5471 NE 200th Pl,Lake Forest Park,WA 98155,USA
17/06/2014 0:00,870000.0,4,4.25,3010.0,4887.0,2.0,0,3,4,1940,1070,1951.0,1996,8770 Sand Point Way NE,Seattle,WA 98115,USA
17/06/2014 0:00,475000.0,3,2.25,2280.0,5750.0,1.0,0,1,4,1150,1130,1985.0,0,4420 48th Ave SW,Seattle,WA 98116,USA
17/06/2014 0:00,499500.0,3,2.5,2970.0,21907.0,2.0,0,0,3,2970,0,1998.0,2006,14239 183rd Ave SE,Renton,WA 98059,USA
17/06/2014 0:00,386000.0,2,2.5,1620.0,3196.0,2.0,0,0,3,1620,0,2008.0,0,9225-9305 Mitten Ave SE,Snoqualmie,WA 98065,USA
17/06/2014 0:00,458000.0,4,1.5,1550.0,3000.0,1.5,0,0,3,1350,200,1918.0,0,4402 4th Ave NE,Seattle,WA 98105,USA
17/06/2014 0:00,550000.0,3,1.75,2240.0,78225.0,2.0,0,0,5,2240,0,1976.0,0,15639 115th Ave SW,Vashon,WA 98070,USA
17/06/2014 0:00,605500.0,3,2.5,2830.0,6536.0,2.0,0,0,3,2830,0,1989.0,0,12504 NE 163rd St,Woodinville,WA 98072,USA
17/06/2014 0:00,421000.0,3,2.5,2890.0,21780.0,2.0,0,0,3,2890,0,2000.0,0,3717 S 189th Pl,SeaTac,WA 98188,USA
17/06/2014 0:00,536000.0,4,2.25,1990.0,5948.0,2.0,0,0,3,1990,0,1991.0,0,4002 258th Way SE,Issaquah,WA 98029,USA
17/06/2014 0:00,247200.0,3,1.75,1370.0,8719.0,1.0,0,0,3,1370,0,1982.0,0,26303 191st Pl SE,Covington,WA 98042,USA
17/06/2014 0:00,250000.0,2,1.5,1088.0,1360.0,2.0,0,0,3,1088,0,1983.0,2009,9603 NE 121st Ln,Kirkland,WA 98034,USA
17/06/2014 0:00,204950.0,4,1.75,1740.0,9344.0,1.0,0,0,3,1180,560,1978.0,0,5108 SW 316th Pl,Federal Way,WA 98023,USA
17/06/2014 0:00,430000.0,3,2.0,1730.0,9000.0,1.0,0,0,3,1370,360,1978.0,0,975-1005 Greenwood Blvd SW,Issaquah,WA 98027,USA
17/06/2014 0:00,250000.0,4,2.5,1800.0,8100.0,2.0,0,0,3,1800,0,1998.0,2006,22028 SE 269th St,Maple Valley,WA 98038,USA
17/06/2014 0:00,260000.0,3,1.75,1440.0,12888.0,1.0,0,2,3,1090,350,1958.0,2004,14710 57th Ave S,Tukwila,WA 98168,USA
17/06/2014 0:00,547000.0,4,1.0,1720.0,2800.0,1.5,0,0,4,1200,520,1926.0,1993,6211 27th Ave NE,Seattle,WA 98115,USA
17/06/2014 0:00,379900.0,5,3.5,2800.0,7350.0,2.0,0,0,3,2800,0,1995.0,0,8430 8th Ave SW,Seattle,WA 98106,USA
17/06/2014 0:00,738500.0,3,2.5,2300.0,6009.0,1.0,0,0,3,2300,0,2005.0,0,12115 Big Leaf Way NE,Redmond,WA 98053,USA
17/06/2014 0:00,545000.0,4,2.25,2030.0,11585.0,1.0,0,0,4,1590,440,1967.0,0,15703 NE 54th Way,Redmond,WA 98052,USA
17/06/2014 0:00,342000.0,2,1.0,740.0,6180.0,1.0,0,0,3,740,0,1948.0,1994,4813 S Findlay St,Seattle,WA 98118,USA
17/06/2014 0:00,4668000.0,5,6.75,9640.0,13068.0,1.0,1,4,3,4820,4820,1983.0,2009,5044 Butterworth Rd,Mercer Island,WA 98040,USA
17/06/2014 0:00,170000.0,4,1.0,1920.0,13787.0,1.0,0,0,4,1220,700,1966.0,0,17104 Military Rd S,SeaTac,WA 98188,USA
17/06/2014 0:00,616000.0,4,2.5,2490.0,12929.0,2.0,0,0,3,2490,0,1983.0,2009,24106 NE 6th Pl,Sammamish,WA 98074,USA
